time,playerPosX,playerPosY,playerVelMod,playerVelDir,playerRowVelMod,playerRowVelDir,targetPosX,targetPosY,label
<<<<<<< HEAD
2.049041,408.252716,-643.582764,2950.662297,2.943025,3539.927400,2.939330,-1775.000000,-204.000000,2
2.058873,362.063324,-633.857483,2950.662276,2.942906,3539.938388,2.939674,-1775.000000,-204.000000,2
2.085528,315.832703,-624.319275,2950.662222,2.943097,3540.009273,2.940011,-1775.000000,-204.000000,2
2.110879,269.571838,-614.918579,2950.662205,2.943207,3540.107837,2.940302,-1775.000000,-204.000000,2
2.137493,223.292343,-605.601013,2950.662201,2.943255,3540.216465,2.940603,-1775.000000,-204.000000,2
2.160043,177.017853,-596.251099,2950.662201,2.943263,3540.323315,2.941056,-1775.000000,-204.000000,2
2.182947,130.727325,-586.977844,2950.662200,2.943287,3540.418325,2.941436,-1775.000000,-204.000000,2
2.193812,84.457352,-577.600586,2950.662200,2.943273,3540.497489,2.941825,-1775.000000,-204.000000,2
2.220768,38.242264,-567.951172,2950.662198,2.943313,3540.561206,2.942055,-1775.000000,-204.000000,2
2.242120,-8.088633,-558.876404,2950.662143,2.943506,3540.610219,2.942271,-1775.000000,-204.000000,2
2.264943,-54.323620,-549.326843,2950.662121,2.943384,3540.647554,2.942505,-1775.000000,-204.000000,2
2.290006,-100.692123,-540.440918,2950.662089,2.943531,3540.671786,2.942785,-1775.000000,-204.000000,2
2.300314,-146.994614,-531.228882,2950.662003,2.943290,3540.686715,2.943106,-1775.000000,-204.000000,2
2.309856,-193.296722,-522.016174,2950.661999,2.943236,3540.694852,2.943417,-1775.000000,-204.000000,2
2.325927,-239.578079,-512.700562,2950.661994,2.943179,3540.699428,2.943688,-1775.000000,-204.000000,2
2.360317,-285.864349,-503.410400,2950.661994,2.943185,3540.699968,2.943759,-1775.000000,-204.000000,2
2.393443,-332.135529,-494.045837,2950.661993,2.943175,3540.698006,2.943799,-1775.000000,-204.000000,2
2.422347,-378.424286,-484.769653,2950.661991,2.943216,3540.694070,2.943699,-1775.000000,-204.000000,2
2.430360,-424.701263,-475.435394,2950.661990,2.943196,3540.689490,2.943639,-1775.000000,-204.000000,2
2.452404,-470.990143,-466.160645,2950.661990,2.943218,3540.684655,2.943499,-1775.000000,-204.000000,2
2.484541,-517.266602,-456.824280,2950.661989,2.943195,3540.680239,2.943438,-1775.000000,-204.000000,2
2.513269,-563.554871,-447.546783,2950.661988,2.943221,3540.676449,2.943321,-1775.000000,-204.000000,2
2.541722,-609.830933,-438.208588,2950.661987,2.943199,3540.673614,2.943294,-1775.000000,-204.000000,2
2.567111,-656.119202,-428.931213,2950.661986,2.943228,3540.671155,2.943213,-1775.000000,-204.000000,2
2.603731,-702.395569,-419.594421,2950.661985,2.943205,3540.669334,2.943220,-1775.000000,-204.000000,2
2.632786,-747.878357,-410.480804,2889.018148,2.943235,3540.667624,2.943169,-1775.000000,-204.000000,2
2.659600,-792.534546,-401.425354,2827.374312,2.943208,3540.666998,2.943200,-1775.000000,-204.000000,2
2.685294,-836.033447,-392.276611,2765.730468,2.943285,3535.919195,2.943184,-1775.000000,-204.000000,2
2.827082,-878.202026,-383.703278,2704.086391,2.943702,3522.562958,2.943190,-1775.000000,-204.000000,2
2.849633,-919.100525,-375.064484,2642.442534,2.943829,3498.837973,2.943252,-1775.000000,-204.000000,2
2.877251,-959.234009,-367.531769,2580.798371,2.944327,3464.519123,2.943393,-1775.000000,-204.000000,2
2.904087,-998.203064,-359.634644,2519.154107,2.943751,3420.335478,2.943584,-1775.000000,-204.000000,2
2.914218,-1036.088623,-351.987091,2457.510258,2.943856,3367.709318,2.943702,-1775.000000,-204.000000,2
2.936272,-1072.867188,-344.590454,2395.866415,2.943931,3308.084724,2.943908,-1775.000000,-204.000000,2
2.962002,-1108.387451,-336.794647,2334.222577,2.943973,3242.729495,2.944217,-1775.000000,-204.000000,2
2.970279,-1143.077026,-330.600464,2272.577607,2.944959,3173.043815,2.944562,-1775.000000,-204.000000,2
3.006651,-1176.511353,-323.864105,2210.932422,2.943869,3100.279579,2.944845,-1775.000000,-204.000000,2
3.026728,-1209.099487,-318.324371,2149.288582,2.943930,3025.914773,2.944966,-1775.000000,-204.000000,2
3.056742,-1240.466187,-312.039520,2087.641727,2.942254,2950.641748,2.945257,-1775.000000,-204.000000,2
3.085396,-1270.657715,-305.141541,2025.997882,2.942160,2874.989692,2.945373,-1775.000000,-204.000000,2
3.115255,-1300.206055,-300.148224,1964.351718,2.943677,2799.270625,2.945541,-1775.000000,-204.000000,2
3.141504,-1328.352905,-293.494354,1902.704385,2.941789,2723.107919,2.945685,-1775.000000,-204.000000,2
3.160390,-1355.950439,-289.035370,1841.056541,2.943842,2647.470204,2.945597,-1775.000000,-204.000000,2
3.174821,-1382.404297,-283.858032,1779.407156,2.941387,2572.375729,2.945572,-1775.000000,-204.000000,2
3.194839,-1407.706299,-277.879913,1717.763127,2.940920,2497.858391,2.945508,-1775.000000,-204.000000,2
3.223909,-1432.456665,-274.003174,1656.115229,2.943095,2423.802068,2.945695,-1775.000000,-204.000000,2
3.250695,-1455.775635,-268.232269,1594.463491,2.940005,2349.263355,2.945889,-1775.000000,-204.000000,2
3.275896,-1478.583008,-264.704742,1532.812360,2.943030,2275.302101,2.945717,-1775.000000,-204.000000,2
3.303932,-1500.259033,-260.429596,1471.159456,2.939591,2201.831007,2.945519,-1775.000000,-204.000000,2
3.329933,-1520.784058,-255.316330,1409.515379,2.939018,2128.760955,2.945219,-1775.000000,-204.000000,2
3.357197,-1540.776855,-252.354263,1347.863443,2.942408,2055.908063,2.945201,-1775.000000,-204.000000,2
3.385756,-1559.318237,-247.495575,1286.206556,2.938007,1982.096068,2.945184,-1775.000000,-204.000000,2
